year,reporter,reporter_iso,partner,partner_iso,product,trade_flow,trade_value,currency
2018,Germany,DEU,Canada,CAN,Chemicals & Pharmaceuticals,Export,1.408,USD
2018,Germany,DEU,Canada,CAN,Chemicals & Pharmaceuticals,Import,0.671,USD
2018,Germany,DEU,Canada,CAN,Agricultural & Food Products,Export,0.635,USD
2018,Germany,DEU,Canada,CAN,Agricultural & Food Products,Import,0.842,USD
2018,Germany,DEU,Canada,CAN,Metals & Metal Products,Export,0.886,USD
2018,Germany,DEU,Canada,CAN,Metals & Metal Products,Import,0.75,USD
2018,Germany,DEU,Canada,CAN,Textiles & Apparel,Export,0.645,USD
2018,Germany,DEU,Canada,CAN,Textiles & Apparel,Import,0.675,USD
2018,Germany,DEU,Canada,CAN,Plastics & Rubber,Export,0.599,USD
2018,Germany,DEU,Canada,CAN,Plastics & Rubber,Import,0.866,USD
2018,Germany,DEU,Canada,CAN,Precision Instruments & Medical Devices,Export,0.629,USD
2018,Germany,DEU,Canada,CAN,Precision Instruments & Medical Devices,Import,0.765,USD
2018,Germany,DEU,Brazil,BRA,Machinery & Electrical Equipment,Export,0.908,USD
2018,Germany,DEU,Brazil,BRA,Machinery & Electrical Equipment,Import,0.485,USD
2018,Germany,DEU,Brazil,BRA,Electronics & Optical Products,Export,0.504,USD
2018,Germany,DEU,Brazil,BRA,Electronics & Optical Products,Import,0.538,USD
2018,Germany,DEU,Brazil,BRA,Automotive & Transport Vehicles,Export,1.007,USD
2018,Germany,DEU,Brazil,BRA,Automotive & Transport Vehicles,Import,0.382,USD
2018,Germany,DEU,Brazil,BRA,Mineral Fuels & Petroleum,Export,0.406,USD
2018,Germany,DEU,Brazil,BRA,Mineral Fuels & Petroleum,Import,0.992,USD
2018,Germany,DEU,Brazil,BRA,Chemicals & Pharmaceuticals,Export,0.983,USD
2018,Germany,DEU,Brazil,BRA,Chemicals & Pharmaceuticals,Import,0.494,USD
2018,Germany,DEU,Brazil,BRA,Agricultural & Food Products,Export,0.494,USD
2018,Germany,DEU,Brazil,BRA,Agricultural & Food Products,Import,1.621,USD
2018,Germany,DEU,Brazil,BRA,Metals & Metal Products,Export,0.413,USD
2018,Germany,DEU,Brazil,BRA,Metals & Metal Products,Import,1.108,USD
2018,Germany,DEU,Brazil,BRA,Textiles & Apparel,Export,0.46,USD
2018,Germany,DEU,Brazil,BRA,Textiles & Apparel,Import,0.453,USD
2018,Germany,DEU,Brazil,BRA,Plastics & Rubber,Export,0.479,USD
2018,Germany,DEU,Brazil,BRA,Plastics & Rubber,Import,0.389,USD
2018,Germany,DEU,Brazil,BRA,Precision Instruments & Medical Devices,Export,0.412,USD
2018,Germany,DEU,Brazil,BRA,Precision Instruments & Medical Devices,Import,0.52,USD
2018,Germany,DEU,Australia,AUS,Machinery & Electrical Equipment,Export,0.935,USD
2018,Germany,DEU,Australia,AUS,Machinery & Electrical Equipment,Import,0.557,USD
2018,Germany,DEU,Australia,AUS,Electronics & Optical Products,Export,0.48,USD
2018,Germany,DEU,Australia,AUS,Electronics & Optical Products,Import,0.511,USD
2018,Germany,DEU,Australia,AUS,Automotive & Transport Vehicles,Export,1.175,USD
2018,Germany,DEU,Australia,AUS,Automotive & Transport Vehicles,Import,0.504,USD
2018,Germany,DEU,Australia,AUS,Mineral Fuels & Petroleum,Export,0.581,USD
2018,Germany,DEU,Australia,AUS,Mineral Fuels & Petroleum,Import,1.375,USD
2018,Germany,DEU,Australia,AUS,Chemicals & Pharmaceuticals,Export,0.988,USD
2018,Germany,DEU,Australia,AUS,Chemicals & Pharmaceuticals,Import,0.529,USD
2018,Germany,DEU,Australia,AUS,Agricultural & Food Products,Export,0.57,USD
2018,Germany,DEU,Australia,AUS,Agricultural & Food Products,Import,1.193,USD
2018,Germany,DEU,Australia,AUS,Metals & Metal Products,Export,0.584,USD
2018,Germany,DEU,Australia,AUS,Metals & Metal Products,Import,1.658,USD
2018,Germany,DEU,Australia,AUS,Textiles & Apparel,Export,0.434,USD
2018,Germany,DEU,Australia,AUS,Textiles & Apparel,Import,0.484,USD
2018,Germany,DEU,Australia,AUS,Plastics & Rubber,Export,0.555,USD
2018,Germany,DEU,Australia,AUS,Plastics & Rubber,Import,0.439,USD
2018,Germany,DEU,Australia,AUS,Precision Instruments & Medical Devices,Export,0.534,USD
2018,Germany,DEU,Australia,AUS,Precision Instruments & Medical Devices,Import,0.555,USD
2018,Germany,DEU,Netherlands,NLD,Machinery & Electrical Equipment,Export,1.514,USD
2018,Germany,DEU,Netherlands,NLD,Machinery & Electrical Equipment,Import,0.856,USD
2018,Germany,DEU,Netherlands,NLD,Electronics & Optical Products,Export,0.651,USD
2018,Germany,DEU,Netherlands,NLD,Electronics & Optical Products,Import,0.641,USD
2018,Germany,DEU,Netherlands,NLD,Automotive & Transport Vehicles,Export,2.022,USD
2018,Germany,DEU,Netherlands,NLD,Automotive & Transport Vehicles,Import,0.771,USD
2018,Germany,DEU,Netherlands,NLD,Mineral Fuels & Petroleum,Export,0.83,USD
2018,Germany,DEU,Netherlands,NLD,Mineral Fuels & Petroleum,Import,0.752,USD
2018,Germany,DEU,Netherlands,NLD,Chemicals & Pharmaceuticals,Export,1.249,USD
2018,Germany,DEU,Netherlands,NLD,Chemicals & Pharmaceuticals,Import,0.871,USD
2018,Germany,DEU,Netherlands,NLD,Agricultural & Food Products,Export,0.865,USD
2018,Germany,DEU,Netherlands,NLD,Agricultural & Food Products,Import,0.832,USD
2018,Germany,DEU,Netherlands,NLD,Metals & Metal Products,Export,0.702,USD
2018,Germany,DEU,Netherlands,NLD,Metals & Metal Products,Import,0.8,USD
2018,Germany,DEU,Netherlands,NLD,Textiles & Apparel,Export,0.729,USD
2018,Germany,DEU,Netherlands,NLD,Textiles & Apparel,Import,0.646,USD
2018,Germany,DEU,Netherlands,NLD,Plastics & Rubber,Export,0.901,USD
2018,Germany,DEU,Netherlands,NLD,Plastics & Rubber,Import,0.66,USD
2018,Germany,DEU,Netherlands,NLD,Precision Instruments & Medical Devices,Export,0.911,USD
2018,Germany,DEU,Netherlands,NLD,Precision Instruments & Medical Devices,Import,0.756,USD
2018,Germany,DEU,Mexico,MEX,Machinery & Electrical Equipment,Export,1.199,USD
2018,Germany,DEU,Mexico,MEX,Machinery & Electrical Equipment,Import,0.664,USD
2018,Germany,DEU,Mexico,MEX,Electronics & Optical Products,Export,0.751,USD
2018,Germany,DEU,Mexico,MEX,Electronics & Optical Products,Import,0.714,USD
2018,Germany,DEU,Mexico,MEX,Automotive & Transport Vehicles,Export,1.76,USD
2018,Germany,DEU,Mexico,MEX,Automotive & Transport Vehicles,Import,0.695,USD
2018,Germany,DEU,Mexico,MEX,Mineral Fuels & Petroleum,Export,0.704,USD
2018,Germany,DEU,Mexico,MEX,Mineral Fuels & Petroleum,Import,0.745,USD
2018,Germany,DEU,Mexico,MEX,Chemicals & Pharmaceuticals,Export,1.058,USD
2018,Germany,DEU,Mexico,MEX,Chemicals & Pharmaceuticals,Import,0.651,USD
2018,Germany,DEU,Mexico,MEX,Agricultural & Food Products,Export,0.581,USD
2018,Germany,DEU,Mexico,MEX,Agricultural & Food Products,Import,0.781,USD
2018,Germany,DEU,Mexico,MEX,Metals & Metal Products,Export,0.769,USD
2018,Germany,DEU,Mexico,MEX,Metals & Metal Products,Import,0.533,USD
2018,Germany,DEU,Mexico,MEX,Textiles & Apparel,Export,0.707,USD
2018,Germany,DEU,Mexico,MEX,Textiles & Apparel,Import,0.765,USD
2018,Germany,DEU,Mexico,MEX,Plastics & Rubber,Export,0.57,USD
2018,Germany,DEU,Mexico,MEX,Plastics & Rubber,Import,0.671,USD
2018,Germany,DEU,Mexico,MEX,Precision Instruments & Medical Devices,Export,0.762,USD
2018,Germany,DEU,Mexico,MEX,Precision Instruments & Medical Devices,Import,0.532,USD
2018,Germany,DEU,Saudi Arabia,SAU,Machinery & Electrical Equipment,Export,1.009,USD
2018,Germany,DEU,Saudi Arabia,SAU,Machinery & Electrical Equipment,Import,0.409,USD
2018,Germany,DEU,Saudi Arabia,SAU,Electronics & Optical Products,Export,0.521,USD
2018,Germany,DEU,Saudi Arabia,SAU,Electronics & Optical Products,Import,0.529,USD
2018,Germany,DEU,Saudi Arabia,SAU,Automotive & Transport Vehicles,Export,1.259,USD
2018,Germany,DEU,Saudi Arabia,SAU,Automotive & Transport Vehicles,Import,0.441,USD
2018,Germany,DEU,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Export,0.51,USD
2018,Germany,DEU,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Import,2.281,USD
2018,Germany,DEU,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Export,0.744,USD
2018,Germany,DEU,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Import,0.605,USD
2018,Germany,DEU,Saudi Arabia,SAU,Agricultural & Food Products,Export,0.363,USD
2018,Germany,DEU,Saudi Arabia,SAU,Agricultural & Food Products,Import,0.463,USD
2018,Germany,DEU,Saudi Arabia,SAU,Metals & Metal Products,Export,0.397,USD
2018,Germany,DEU,Saudi Arabia,SAU,Metals & Metal Products,Import,0.378,USD
2018,Germany,DEU,Saudi Arabia,SAU,Textiles & Apparel,Export,0.37,USD
2018,Germany,DEU,Saudi Arabia,SAU,Textiles & Apparel,Import,0.48,USD
2018,Germany,DEU,Saudi Arabia,SAU,Plastics & Rubber,Export,0.417,USD
2018,Germany,DEU,Saudi Arabia,SAU,Plastics & Rubber,Import,0.486,USD
2018,Germany,DEU,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Export,0.368,USD
2018,Germany,DEU,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Import,0.413,USD
2018,Germany,DEU,United Arab Emirates,ARE,Machinery & Electrical Equipment,Export,1.077,USD
2018,Germany,DEU,United Arab Emirates,ARE,Machinery & Electrical Equipment,Import,0.564,USD
2018,Germany,DEU,United Arab Emirates,ARE,Electronics & Optical Products,Export,0.468,USD
2018,Germany,DEU,United Arab Emirates,ARE,Electronics & Optical Products,Import,0.53,USD
2018,Germany,DEU,United Arab Emirates,ARE,Automotive & Transport Vehicles,Export,1.399,USD
2018,Germany,DEU,United Arab Emirates,ARE,Automotive & Transport Vehicles,Import,0.528,USD
2018,Germany,DEU,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Export,0.451,USD
2018,Germany,DEU,United Arab Emirates,ARE,Mineral Fuels & Petroleum,Import,1.227,USD
2018,Germany,DEU,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Export,1.043,USD
2018,Germany,DEU,United Arab Emirates,ARE,Chemicals & Pharmaceuticals,Import,0.408,USD
2018,Germany,DEU,United Arab Emirates,ARE,Agricultural & Food Products,Export,0.581,USD
2018,Germany,DEU,United Arab Emirates,ARE,Agricultural & Food Products,Import,0.511,USD
2018,Germany,DEU,United Arab Emirates,ARE,Metals & Metal Products,Export,0.594,USD
2018,Germany,DEU,United Arab Emirates,ARE,Metals & Metal Products,Import,1.017,USD
2018,Germany,DEU,United Arab Emirates,ARE,Textiles & Apparel,Export,0.605,USD
2018,Germany,DEU,United Arab Emirates,ARE,Textiles & Apparel,Import,0.475,USD
2018,Germany,DEU,United Arab Emirates,ARE,Plastics & Rubber,Export,0.559,USD
2018,Germany,DEU,United Arab Emirates,ARE,Plastics & Rubber,Import,0.485,USD
2018,Germany,DEU,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Export,0.501,USD
2018,Germany,DEU,United Arab Emirates,ARE,Precision Instruments & Medical Devices,Import,0.531,USD
2018,Germany,DEU,Singapore,SGP,Machinery & Electrical Equipment,Export,1.434,USD
2018,Germany,DEU,Singapore,SGP,Machinery & Electrical Equipment,Import,0.709,USD
2018,Germany,DEU,Singapore,SGP,Electronics & Optical Products,Export,0.658,USD
2018,Germany,DEU,Singapore,SGP,Electronics & Optical Products,Import,0.574,USD
2018,Germany,DEU,Singapore,SGP,Automotive & Transport Vehicles,Export,1.381,USD
2018,Germany,DEU,Singapore,SGP,Automotive & Transport Vehicles,Import,0.65,USD
2018,Germany,DEU,Singapore,SGP,Mineral Fuels & Petroleum,Export,0.532,USD
2018,Germany,DEU,Singapore,SGP,Mineral Fuels & Petroleum,Import,0.501,USD
2018,Germany,DEU,Singapore,SGP,Chemicals & Pharmaceuticals,Export,1.007,USD
2018,Germany,DEU,Singapore,SGP,Chemicals & Pharmaceuticals,Import,0.543,USD
2018,Germany,DEU,Singapore,SGP,Agricultural & Food Products,Export,0.546,USD
2018,Germany,DEU,Singapore,SGP,Agricultural & Food Products,Import,0.531,USD
2018,Germany,DEU,Singapore,SGP,Metals & Metal Products,Export,0.485,USD
2018,Germany,DEU,Singapore,SGP,Metals & Metal Products,Import,0.479,USD
2018,Germany,DEU,Singapore,SGP,Textiles & Apparel,Export,0.71,USD
2018,Germany,DEU,Singapore,SGP,Textiles & Apparel,Import,0.577,USD
2018,Germany,DEU,Singapore,SGP,Plastics & Rubber,Export,0.567,USD
2018,Germany,DEU,Singapore,SGP,Plastics & Rubber,Import,0.637,USD
2018,Germany,DEU,Singapore,SGP,Precision Instruments & Medical Devices,Export,0.527,USD
2018,Germany,DEU,Singapore,SGP,Precision Instruments & Medical Devices,Import,0.701,USD
2018,Germany,DEU,Switzerland,CHE,Machinery & Electrical Equipment,Export,1.321,USD
2018,Germany,DEU,Switzerland,CHE,Machinery & Electrical Equipment,Import,0.472,USD
2018,Germany,DEU,Switzerland,CHE,Electronics & Optical Products,Export,0.546,USD
2018,Germany,DEU,Switzerland,CHE,Electronics & Optical Products,Import,0.65,USD
2018,Germany,DEU,Switzerland,CHE,Automotive & Transport Vehicles,Export,1.595,USD
2018,Germany,DEU,Switzerland,CHE,Automotive & Transport Vehicles,Import,0.557,USD
2018,Germany,DEU,Switzerland,CHE,Mineral Fuels & Petroleum,Export,0.59,USD
2018,Germany,DEU,Switzerland,CHE,Mineral Fuels & Petroleum,Import,0.489,USD
2018,Germany,DEU,Switzerland,CHE,Chemicals & Pharmaceuticals,Export,1.215,USD
2018,Germany,DEU,Switzerland,CHE,Chemicals & Pharmaceuticals,Import,0.504,USD
2018,Germany,DEU,Switzerland,CHE,Agricultural & Food Products,Export,0.664,USD
2018,Germany,DEU,Switzerland,CHE,Agricultural & Food Products,Import,0.598,USD
2018,Germany,DEU,Switzerland,CHE,Metals & Metal Products,Export,0.589,USD
2018,Germany,DEU,Switzerland,CHE,Metals & Metal Products,Import,0.567,USD
2018,Germany,DEU,Switzerland,CHE,Textiles & Apparel,Export,0.504,USD
2018,Germany,DEU,Switzerland,CHE,Textiles & Apparel,Import,0.491,USD
2018,Germany,DEU,Switzerland,CHE,Plastics & Rubber,Export,0.501,USD
2018,Germany,DEU,Switzerland,CHE,Plastics & Rubber,Import,0.494,USD
2018,Germany,DEU,Switzerland,CHE,Precision Instruments & Medical Devices,Export,0.627,USD
2018,Germany,DEU,Switzerland,CHE,Precision Instruments & Medical Devices,Import,0.53,USD
2018,Germany,DEU,Spain,ESP,Machinery & Electrical Equipment,Export,0.821,USD
2018,Germany,DEU,Spain,ESP,Machinery & Electrical Equipment,Import,0.564,USD
2018,Germany,DEU,Spain,ESP,Electronics & Optical Products,Export,0.548,USD
2018,Germany,DEU,Spain,ESP,Electronics & Optical Products,Import,0.557,USD
2018,Germany,DEU,Spain,ESP,Automotive & Transport Vehicles,Export,1.366,USD
2018,Germany,DEU,Spain,ESP,Automotive & Transport Vehicles,Import,0.413,USD
2018,Germany,DEU,Spain,ESP,Mineral Fuels & Petroleum,Export,0.455,USD
2018,Germany,DEU,Spain,ESP,Mineral Fuels & Petroleum,Import,0.524,USD
2018,Germany,DEU,Spain,ESP,Chemicals & Pharmaceuticals,Export,0.922,USD
2018,Germany,DEU,Spain,ESP,Chemicals & Pharmaceuticals,Import,0.409,USD
2018,Germany,DEU,Spain,ESP,Agricultural & Food Products,Export,0.535,USD
2018,Germany,DEU,Spain,ESP,Agricultural & Food Products,Import,0.423,USD
2018,Germany,DEU,Spain,ESP,Metals & Metal Products,Export,0.423,USD
2018,Germany,DEU,Spain,ESP,Metals & Metal Products,Import,0.482,USD
2018,Germany,DEU,Spain,ESP,Textiles & Apparel,Export,0.493,USD
2018,Germany,DEU,Spain,ESP,Textiles & Apparel,Import,0.49,USD
2018,Germany,DEU,Spain,ESP,Plastics & Rubber,Export,0.398,USD
2018,Germany,DEU,Spain,ESP,Plastics & Rubber,Import,0.547,USD
2018,Germany,DEU,Spain,ESP,Precision Instruments & Medical Devices,Export,0.431,USD
2018,Germany,DEU,Spain,ESP,Precision Instruments & Medical Devices,Import,0.405,USD
2018,Germany,DEU,Vietnam,VNM,Machinery & Electrical Equipment,Export,1.081,USD
2018,Germany,DEU,Vietnam,VNM,Machinery & Electrical Equipment,Import,0.527,USD
2018,Germany,DEU,Vietnam,VNM,Electronics & Optical Products,Export,0.51,USD
2018,Germany,DEU,Vietnam,VNM,Electronics & Optical Products,Import,1.051,USD
2018,Germany,DEU,Vietnam,VNM,Automotive & Transport Vehicles,Export,1.136,USD
2018,Germany,DEU,Vietnam,VNM,Automotive & Transport Vehicles,Import,0.455,USD
2018,Germany,DEU,Vietnam,VNM,Mineral Fuels & Petroleum,Export,0.372,USD
2018,Germany,DEU,Vietnam,VNM,Mineral Fuels & Petroleum,Import,0.429,USD
2018,Germany,DEU,Vietnam,VNM,Chemicals & Pharmaceuticals,Export,0.761,USD
2018,Germany,DEU,Vietnam,VNM,Chemicals & Pharmaceuticals,Import,0.403,USD
2018,Germany,DEU,Vietnam,VNM,Agricultural & Food Products,Export,0.485,USD
2018,Germany,DEU,Vietnam,VNM,Agricultural & Food Products,Import,0.667,USD
2018,Germany,DEU,Vietnam,VNM,Metals & Metal Products,Export,0.371,USD
2018,Germany,DEU,Vietnam,VNM,Metals & Metal Products,Import,0.396,USD
2018,Germany,DEU,Vietnam,VNM,Textiles & Apparel,Export,0.478,USD
2018,Germany,DEU,Vietnam,VNM,Textiles & Apparel,Import,0.851,USD
2018,Germany,DEU,Vietnam,VNM,Plastics & Rubber,Export,0.508,USD
2018,Germany,DEU,Vietnam,VNM,Plastics & Rubber,Import,0.445,USD
2018,Germany,DEU,Vietnam,VNM,Precision Instruments & Medical Devices,Export,0.442,USD
2018,Germany,DEU,Vietnam,VNM,Precision Instruments & Medical Devices,Import,0.462,USD
2018,Japan,JPN,United States,USA,Machinery & Electrical Equipment,Export,3.844,USD
2018,Japan,JPN,United States,USA,Machinery & Electrical Equipment,Import,3.017,USD
2018,Japan,JPN,United States,USA,Electronics & Optical Products,Export,3.442,USD
2018,Japan,JPN,United States,USA,Electronics & Optical Products,Import,1.94,USD
2018,Japan,JPN,United States,USA,Automotive & Transport Vehicles,Export,3.771,USD
2018,Japan,JPN,United States,USA,Automotive & Transport Vehicles,Import,3.264,USD
2018,Japan,JPN,United States,USA,Mineral Fuels & Petroleum,Export,2.115,USD
2018,Japan,JPN,United States,USA,Mineral Fuels & Petroleum,Import,2.01,USD
2018,Japan,JPN,United States,USA,Chemicals & Pharmaceuticals,Export,2.155,USD
2018,Japan,JPN,United States,USA,Chemicals & Pharmaceuticals,Import,3.468,USD
2018,Japan,JPN,United States,USA,Agricultural & Food Products,Export,2.048,USD
2018,Japan,JPN,United States,USA,Agricultural & Food Products,Import,3.861,USD
2018,Japan,JPN,United States,USA,Metals & Metal Products,Export,2.039,USD
2018,Japan,JPN,United States,USA,Metals & Metal Products,Import,2.026,USD
2018,Japan,JPN,United States,USA,Textiles & Apparel,Export,1.98,USD
2018,Japan,JPN,United States,USA,Textiles & Apparel,Import,2.081,USD
2018,Japan,JPN,United States,USA,Plastics & Rubber,Export,1.632,USD
2018,Japan,JPN,United States,USA,Plastics & Rubber,Import,2.178,USD
2018,Japan,JPN,United States,USA,Precision Instruments & Medical Devices,Export,2.171,USD
2018,Japan,JPN,United States,USA,Precision Instruments & Medical Devices,Import,1.534,USD
2018,Japan,JPN,China,CHN,Machinery & Electrical Equipment,Export,3.653,USD
2018,Japan,JPN,China,CHN,Machinery & Electrical Equipment,Import,2.905,USD
2018,Japan,JPN,China,CHN,Electronics & Optical Products,Export,2.851,USD
2018,Japan,JPN,China,CHN,Electronics & Optical Products,Import,4.335,USD
2018,Japan,JPN,China,CHN,Automotive & Transport Vehicles,Export,3.414,USD
2018,Japan,JPN,China,CHN,Automotive & Transport Vehicles,Import,2.024,USD
2018,Japan,JPN,China,CHN,Mineral Fuels & Petroleum,Export,2.034,USD
2018,Japan,JPN,China,CHN,Mineral Fuels & Petroleum,Import,1.801,USD
2018,Japan,JPN,China,CHN,Chemicals & Pharmaceuticals,Export,1.441,USD
2018,Japan,JPN,China,CHN,Chemicals & Pharmaceuticals,Import,1.643,USD
2018,Japan,JPN,China,CHN,Agricultural & Food Products,Export,1.879,USD
2018,Japan,JPN,China,CHN,Agricultural & Food Products,Import,2.141,USD
2018,Japan,JPN,China,CHN,Metals & Metal Products,Export,1.89,USD
2018,Japan,JPN,China,CHN,Metals & Metal Products,Import,1.623,USD
2018,Japan,JPN,China,CHN,Textiles & Apparel,Export,1.892,USD
2018,Japan,JPN,China,CHN,Textiles & Apparel,Import,3.284,USD
2018,Japan,JPN,China,CHN,Plastics & Rubber,Export,1.996,USD
2018,Japan,JPN,China,CHN,Plastics & Rubber,Import,1.513,USD
2018,Japan,JPN,China,CHN,Precision Instruments & Medical Devices,Export,1.983,USD
2018,Japan,JPN,China,CHN,Precision Instruments & Medical Devices,Import,1.825,USD
2018,Japan,JPN,Germany,DEU,Machinery & Electrical Equipment,Export,2.218,USD
2018,Japan,JPN,Germany,DEU,Machinery & Electrical Equipment,Import,2.045,USD
2018,Japan,JPN,Germany,DEU,Electronics & Optical Products,Export,1.861,USD
2018,Japan,JPN,Germany,DEU,Electronics & Optical Products,Import,1.219,USD
2018,Japan,JPN,Germany,DEU,Automotive & Transport Vehicles,Export,1.923,USD
2018,Japan,JPN,Germany,DEU,Automotive & Transport Vehicles,Import,2.931,USD
2018,Japan,JPN,Germany,DEU,Mineral Fuels & Petroleum,Export,1.118,USD
2018,Japan,JPN,Germany,DEU,Mineral Fuels & Petroleum,Import,0.86,USD
2018,Japan,JPN,Germany,DEU,Chemicals & Pharmaceuticals,Export,0.957,USD
